,iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
232995,GBR,Europe,United Kingdom,2021-03-08,4223232.0,4712.0,5889.0,150219.0,197.0,217.429,62558.118,69.798,87.233,2225.172,2.918,3.221,0.8,1356.0,20.086,9477.0,140.381,,,4600.0,68.139,90043407.0,1605640.0,1338.318,23.865,927633.0,13.787,0.0063,157.5,tests performed,23773959.0,22592528.0,1181431.0,,254061.0,350177.0,35.22,33.47,1.75,,5187.0,301987.0,0.447,82.41,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
232996,GBR,Europe,United Kingdom,2021-03-09,4228998.0,5766.0,5799.714,150404.0,185.0,209.0,62643.529,85.411,85.91,2227.912,2.74,3.096,0.81,1292.0,19.138,9012.0,133.493,,,4344.0,64.347,91522196.0,1478789.0,1360.297,21.979,1036154.0,15.4,0.0056,178.6,tests performed,24064182.0,22809829.0,1254353.0,,290223.0,352165.0,35.65,33.79,1.86,,5217.0,300888.0,0.446,82.41,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
232997,GBR,Europe,United Kingdom,2021-03-10,4234924.0,5926.0,5734.143,150567.0,163.0,201.143,62731.31,87.781,84.939,2230.327,2.414,2.979,0.82,1236.0,18.309,8439.0,125.006,,,4198.0,62.184,93165132.0,1642936.0,1384.716,24.419,1146813.0,17.045,0.005,200.0,tests performed,24405231.0,23053716.0,1351515.0,,341049.0,351257.0,36.15,34.15,2.0,,5203.0,295878.0,0.438,82.41,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
232998,GBR,Europe,United Kingdom,2021-03-11,4241677.0,6753.0,5759.857,150740.0,173.0,192.429,62831.341,100.031,85.32,2232.89,2.563,2.85,0.83,1192.0,17.657,8070.0,119.54,,,4043.0,59.888,94881127.0,1715995.0,1410.221,25.505,1245283.0,18.509,0.0046,216.2,tests performed,24759603.0,23314525.0,1445078.0,,354372.0,338103.0,36.68,34.54,2.14,,5008.0,279387.0,0.414,82.41,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
232999,GBR,Europe,United Kingdom,2021-03-12,4248286.0,6609.0,5854.571,150875.0,135.0,180.0,62929.239,97.898,86.723,2234.889,2.0,2.666,0.84,1110.0,16.442,7732.0,114.533,,,3924.0,58.126,96386890.0,1505763.0,1432.601,22.38,1318613.0,19.599,0.0044,225.2,tests performed,25216857.0,23684103.0,1532754.0,,457254.0,332820.0,37.35,35.08,2.27,,4930.0,269689.0,0.399,82.41,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233000,GBR,Europe,United Kingdom,2021-03-13,4253820.0,5534.0,5782.429,151010.0,135.0,169.286,63011.214,81.974,85.654,2236.889,2.0,2.508,0.84,1087.0,16.102,7388.0,109.437,,,3751.0,55.563,96843641.0,456751.0,1439.39,6.789,1316897.0,19.573,0.0044,227.7,tests performed,25781120.0,24196211.0,1584909.0,,564263.0,349372.0,38.19,35.84,2.35,,5175.0,283300.0,0.42,80.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233001,GBR,Europe,United Kingdom,2021-03-14,4258438.0,4618.0,5702.571,151148.0,138.0,160.857,63079.62,68.406,84.471,2238.933,2.044,2.383,0.85,1049.0,15.539,7320.0,108.43,,,3644.0,53.978,97820887.0,977246.0,1453.915,14.525,1340446.0,19.923,0.0043,235.1,tests performed,26063501.0,24453221.0,1610280.0,,282381.0,363372.0,38.61,36.22,2.39,,5383.0,296567.0,0.439,80.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,113794.1,15.05,-5.17,1685.61536801587
233002,GBR,Europe,United Kingdom,2021-03-15,4263527.0,5089.0,5756.429,151287.0,139.0,152.571,63155.002,75.383,85.269,2240.992,2.059,2.26,0.85,1016.0,15.05,7211.0,106.815,,,3571.0,52.897,99493947.0,1673060.0,1478.781,24.867,1350077.0,20.066,0.0043,234.5,tests performed,26503552.0,24839906.0,1663646.0,,440051.0,389942.0,39.26,36.79,2.46,,5776.0,321054.0,0.476,78.7,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233003,GBR,Europe,United Kingdom,2021-03-16,4268821.0,5294.0,5689.0,151401.0,114.0,142.429,63233.421,78.419,84.27,2242.681,1.689,2.11,0.86,968.0,14.339,6850.0,101.468,,,3433.0,50.853,100907531.0,1413584.0,1499.791,21.01,1340762.0,19.928,0.0042,235.7,tests performed,27032671.0,25273226.0,1759445.0,,529119.0,424070.0,40.04,37.44,2.61,,6282.0,351914.0,0.521,78.7,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233004,GBR,Europe,United Kingdom,2021-03-17,4274579.0,5758.0,5665.0,151528.0,127.0,137.286,63318.714,85.292,83.915,2244.562,1.881,2.034,0.86,925.0,13.702,6588.0,97.587,,,3311.0,49.045,102610398.0,1702867.0,1525.101,25.31,1349324.0,20.055,0.0042,238.2,tests performed,27614526.0,25735472.0,1879054.0,,581855.0,458471.0,40.9,38.12,2.78,,6791.0,383108.0,0.567,78.7,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233005,GBR,Europe,United Kingdom,2021-03-18,4280882.0,6303.0,5600.714,151628.0,100.0,126.857,63412.079,93.365,82.963,2246.043,1.481,1.879,0.87,879.0,13.02,6153.0,91.143,,,3211.0,47.564,104153238.0,1542840.0,1548.033,22.931,1324587.0,19.687,0.0042,236.5,tests performed,28274802.0,26263732.0,2011070.0,,660276.0,502171.0,41.88,38.9,2.98,,7439.0,421315.0,0.624,78.7,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233006,GBR,Europe,United Kingdom,2021-03-19,4285684.0,4802.0,5342.571,151732.0,104.0,122.429,63483.211,71.131,79.139,2247.584,1.541,1.814,0.87,830.0,12.295,5883.0,87.144,,,3111.0,46.083,105148680.0,995442.0,1562.828,14.795,1251684.0,18.604,0.0043,234.3,tests performed,29015457.0,26878662.0,2136795.0,,740655.0,542657.0,42.98,39.81,3.17,,8038.0,456366.0,0.676,78.7,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233007,GBR,Europe,United Kingdom,2021-03-20,4291271.0,5587.0,5350.143,151833.0,101.0,117.571,63565.97,82.759,79.251,2249.08,1.496,1.742,0.87,787.0,11.658,5570.0,82.508,,,3012.0,44.616,105622976.0,474296.0,1569.877,7.049,1254191.0,18.641,0.0043,234.4,tests performed,29859742.0,27630970.0,2228772.0,,844285.0,582660.0,44.23,40.93,3.3,,8631.0,490680.0,0.727,78.7,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233008,GBR,Europe,United Kingdom,2021-03-21,4296583.0,5312.0,5449.286,151960.0,127.0,116.0,63644.656,78.686,80.719,2250.961,1.881,1.718,0.88,768.0,11.376,5451.0,80.745,,,2942.0,43.579,107515907.0,1892931.0,1598.012,28.135,1385003.0,20.585,0.0039,254.1,tests performed,30279360.0,27997976.0,2281384.0,,419618.0,602266.0,44.85,41.47,3.38,,8921.0,506394.0,0.75,78.7,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,112699.8,14.66,-8.57,1669.40566208894
233009,GBR,Europe,United Kingdom,2021-03-22,4301925.0,5342.0,5485.429,152068.0,108.0,111.571,63723.786,79.13,81.255,2252.561,1.6,1.653,0.88,748.0,11.08,5434.0,80.493,,,2800.0,41.476,108830747.0,1314840.0,1617.554,19.543,1333829.0,19.825,0.0041,243.2,tests performed,30691557.0,28327873.0,2363684.0,,412197.0,598286.0,45.46,41.96,3.5,,8862.0,498281.0,0.738,78.7,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233010,GBR,Europe,United Kingdom,2021-03-23,4307304.0,5379.0,5497.571,152163.0,95.0,108.857,63803.464,79.678,81.435,2253.968,1.407,1.612,0.88,711.0,10.532,5153.0,76.331,,,2727.0,40.395,109725323.0,894576.0,1630.851,13.296,1259685.0,18.723,0.0044,229.1,tests performed,31186362.0,28653523.0,2532839.0,,494805.0,593384.0,46.2,42.44,3.75,,8790.0,482900.0,0.715,78.7,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233011,GBR,Europe,United Kingdom,2021-03-24,4312908.0,5604.0,5475.571,152233.0,70.0,100.714,63886.476,83.011,81.109,2255.005,1.037,1.492,0.87,682.0,10.102,4883.0,72.331,,,2632.0,38.987,111555010.0,1829687.0,1658.045,27.195,1277802.0,18.992,0.0043,233.4,tests performed,31766669.0,28991188.0,2775481.0,,580307.0,593163.0,47.06,42.94,4.11,,8786.0,465102.0,0.689,78.7,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233012,GBR,Europe,United Kingdom,2021-03-25,4319128.0,6220.0,5463.714,152312.0,79.0,97.714,63978.612,92.136,80.933,2256.175,1.17,1.447,0.87,630.0,9.332,4586.0,67.932,,,2522.0,37.358,112968400.0,1413390.0,1679.053,21.007,1259309.0,18.717,0.0043,230.5,tests performed,32325993.0,29316130.0,3009863.0,,559324.0,578742.0,47.88,43.43,4.46,,8573.0,436057.0,0.646,78.7,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233013,GBR,Europe,United Kingdom,2021-03-26,4325315.0,6187.0,5661.571,152387.0,75.0,93.571,64070.259,91.647,83.864,2257.286,1.111,1.386,0.86,615.0,9.11,4488.0,66.48,,,2440.0,36.143,113700329.0,731929.0,1689.931,10.879,1221664.0,18.158,0.0046,215.8,tests performed,33020952.0,29727435.0,3293517.0,,694959.0,572214.0,48.91,44.03,4.88,,8476.0,406968.0,0.603,78.7,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233014,GBR,Europe,United Kingdom,2021-03-27,4329180.0,3865.0,5415.571,152452.0,65.0,88.429,64127.51,57.252,80.22,2258.249,0.963,1.31,0.86,594.0,8.799,4439.0,65.754,,,2349.0,34.795,114179510.0,479181.0,1697.053,7.122,1222362.0,18.168,0.0044,225.7,tests performed,33684114.0,30151736.0,3532378.0,,663162.0,546339.0,49.9,44.66,5.23,,8093.0,360109.0,0.533,70.37,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233015,GBR,Europe,United Kingdom,2021-03-28,4333042.0,3862.0,5208.429,152502.0,50.0,77.429,64184.718,57.207,77.152,2258.99,0.741,1.147,0.85,582.0,8.621,4188.0,62.036,,,2264.0,33.536,115828717.0,1649207.0,1721.565,24.512,1187544.0,17.651,0.0044,228.0,tests performed,34125256.0,30445284.0,3679972.0,,441142.0,549414.0,50.55,45.1,5.45,,8138.0,349615.0,0.518,70.37,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,112057.3,14.35,-5.31,1659.88840351446
233016,GBR,Europe,United Kingdom,2021-03-29,4337696.0,4654.0,5110.143,152573.0,71.0,72.143,64253.657,68.939,75.696,2260.042,1.052,1.069,0.84,583.0,8.636,4200.0,62.214,,,2154.0,31.907,116842152.0,1013435.0,1736.628,15.063,1144486.0,17.011,0.0045,224.0,tests performed,34530295.0,30682093.0,3848202.0,,405039.0,548391.0,51.15,45.45,5.7,,8123.0,336317.0,0.498,70.37,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233017,GBR,Europe,United Kingdom,2021-03-30,4341736.0,4040.0,4918.857,152629.0,56.0,66.571,64313.501,59.844,72.862,2260.871,0.83,0.986,0.84,568.0,8.414,3979.0,58.94,,,2043.0,30.263,117560747.0,718595.0,1747.309,10.68,1119346.0,16.637,0.0044,227.5,tests performed,35033894.0,30908010.0,4125884.0,,503599.0,549647.0,51.9,45.78,6.11,,8142.0,322070.0,0.477,70.37,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233018,GBR,Europe,United Kingdom,2021-03-31,4345788.0,4052.0,4697.143,152703.0,74.0,67.143,64373.522,60.022,69.578,2261.967,1.096,0.995,0.83,547.0,8.103,3745.0,55.474,,,1963.0,29.078,118859027.0,1298280.0,1766.605,19.296,1043431.0,15.509,0.0045,222.1,tests performed,35660902.0,31147444.0,4513458.0,,627008.0,556319.0,52.82,46.14,6.69,,8241.0,308037.0,0.456,70.37,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233019,GBR,Europe,United Kingdom,2021-04-01,4350266.0,4478.0,4448.286,152766.0,63.0,64.857,64439.854,66.332,65.892,2262.9,0.933,0.961,0.83,517.0,7.658,3560.0,52.734,,,1856.0,27.493,119919141.0,1060114.0,1782.362,15.757,992963.0,14.758,0.0045,223.2,tests performed,36277136.0,31318262.0,4958874.0,,616234.0,564449.0,53.74,46.39,7.35,,8361.0,286019.0,0.424,70.37,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233020,GBR,Europe,United Kingdom,2021-04-02,4353668.0,3402.0,4050.429,152816.0,50.0,61.286,64490.248,50.393,59.998,2263.641,0.741,0.908,0.82,485.0,7.184,3379.0,50.053,,,1795.0,26.589,120522038.0,602897.0,1791.322,8.961,974530.0,14.484,0.0042,240.6,tests performed,36631187.0,31425682.0,5205505.0,,354051.0,515748.0,54.26,46.55,7.71,,7640.0,242607.0,0.359,70.37,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233021,GBR,Europe,United Kingdom,2021-04-03,4357091.0,3423.0,3987.286,152858.0,42.0,58.0,64540.952,50.704,59.063,2264.263,0.622,0.859,0.82,478.0,7.081,3247.0,48.097,,,1744.0,25.834,120950355.0,428317.0,1797.689,6.366,967264.0,14.376,0.0041,242.6,tests performed,36917986.0,31533568.0,5384418.0,,286799.0,461982.0,54.69,46.71,7.98,,6843.0,197405.0,0.292,70.37,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233022,GBR,Europe,United Kingdom,2021-04-04,4359388.0,2297.0,3763.714,152911.0,53.0,58.429,64574.977,34.025,55.751,2265.048,0.785,0.865,0.82,469.0,6.947,3232.0,47.875,,,1668.0,24.708,121784429.0,834074.0,1810.085,12.397,850816.0,12.646,0.0044,226.0,tests performed,37013749.0,31581623.0,5432126.0,,95763.0,412642.0,54.83,46.78,8.05,,6112.0,162334.0,0.24,70.37,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,109883.0,13.87,-18.69,1627.68081547012
233023,GBR,Europe,United Kingdom,2021-04-05,4362150.0,2762.0,3493.429,152956.0,45.0,54.714,64615.89,40.913,51.748,2265.715,0.667,0.81,0.82,461.0,6.829,3258.0,48.26,,,1655.0,24.515,122660738.0,876309.0,1823.11,13.025,831227.0,12.355,0.0042,237.9,tests performed,37119083.0,31622367.0,5496716.0,,105334.0,369827.0,54.98,46.84,8.14,,5478.0,134325.0,0.199,70.37,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233024,GBR,Europe,United Kingdom,2021-04-06,4364529.0,2379.0,3256.143,153001.0,45.0,53.143,64651.13,35.24,48.233,2266.381,0.667,0.787,0.82,453.0,6.71,3146.0,46.601,,,1621.0,24.012,123363021.0,702283.0,1833.548,10.438,828896.0,12.32,0.0039,254.5,tests performed,37391103.0,31707594.0,5683509.0,,272020.0,336744.0,55.39,46.97,8.42,,4988.0,114226.0,0.169,70.37,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233025,GBR,Europe,United Kingdom,2021-04-07,4367291.0,2762.0,3071.857,153046.0,45.0,49.0,64692.043,40.913,45.503,2267.048,0.667,0.726,0.83,440.0,6.518,3022.0,44.764,,,1586.0,23.493,124428120.0,1065099.0,1849.379,15.831,795585.0,11.825,0.0039,259.0,tests performed,37899029.0,31807124.0,6091905.0,,507926.0,319732.0,56.14,47.12,9.02,,4736.0,94240.0,0.14,70.37,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233026,GBR,Europe,United Kingdom,2021-04-08,4370321.0,3030.0,2865.0,153108.0,62.0,48.857,64736.926,44.883,42.439,2267.966,0.918,0.724,0.83,421.0,6.236,2875.0,42.587,,,1559.0,23.093,125460468.0,1032348.0,1864.722,15.344,791618.0,11.766,0.0036,276.3,tests performed,38444540.0,31903366.0,6541174.0,,545511.0,309629.0,56.95,47.26,9.69,,4586.0,83586.0,0.124,70.37,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233027,GBR,Europe,United Kingdom,2021-04-09,4365461.0,,,153146.0,38.0,47.143,64664.936,,,2268.529,0.563,0.698,0.84,405.0,5.999,2796.0,41.417,,,1528.0,22.634,126195714.0,735246.0,1875.65,10.928,810525.0,12.047,,,tests performed,39001554.0,32010244.0,6991310.0,,557014.0,338624.0,57.77,47.42,10.36,,5016.0,83509.0,0.124,70.37,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233028,GBR,Europe,United Kingdom,2021-04-10,4368045.0,2584.0,2259.143,153189.0,43.0,47.286,64703.212,38.276,33.464,2269.166,0.637,0.7,0.85,385.0,5.703,2654.0,39.313,,,1492.0,22.101,126700912.0,505198.0,1883.159,7.509,821508.0,12.21,0.0028,363.6,tests performed,39587893.0,32121353.0,7466540.0,,586339.0,381415.0,58.64,47.58,11.06,,5650.0,83969.0,0.124,70.37,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233029,GBR,Europe,United Kingdom,2021-04-11,4369775.0,1730.0,2178.143,153230.0,41.0,45.571,64728.838,25.626,32.265,2269.774,0.607,0.675,0.86,385.0,5.703,2553.0,37.817,,,1500.0,22.219,127944479.0,1243567.0,1901.642,18.483,880007.0,13.08,0.0025,404.0,tests performed,39846781.0,32190576.0,7656205.0,,258888.0,404719.0,59.02,47.68,11.34,,5995.0,86993.0,0.129,70.37,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,108517.3,13.49,-11.61,1607.4509010185
233030,GBR,Europe,United Kingdom,2021-04-12,4373343.0,3568.0,2293.286,153268.0,38.0,44.571,64781.691,52.852,33.97,2270.336,0.563,0.66,0.87,377.0,5.584,2496.0,36.973,,,1467.0,21.73,128962041.0,1017562.0,1916.766,15.124,900186.0,13.379,0.0025,392.5,tests performed,40107877.0,32250481.0,7857396.0,,261096.0,426971.0,59.41,47.77,11.64,,6325.0,89731.0,0.133,61.11,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233031,GBR,Europe,United Kingdom,2021-04-13,4375814.0,2471.0,2306.429,153315.0,47.0,44.857,64818.293,36.603,34.165,2271.033,0.696,0.664,0.88,370.0,5.481,2412.0,35.729,,,1426.0,21.123,129707303.0,745262.0,1927.843,11.077,906326.0,13.471,0.0025,392.9,tests performed,40496685.0,32326604.0,8170081.0,,388808.0,443655.0,59.99,47.88,12.1,,6572.0,88430.0,0.131,61.11,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233032,GBR,Europe,United Kingdom,2021-04-14,4378305.0,2491.0,2267.714,153350.0,35.0,43.429,64855.192,36.899,33.591,2271.551,0.518,0.643,0.88,351.0,5.199,2298.0,34.04,,,1388.0,20.56,130897771.0,1190468.0,1945.537,17.694,924236.0,13.737,0.0025,407.5,tests performed,40958303.0,32444439.0,8513864.0,,461618.0,437039.0,60.67,48.06,12.61,,6474.0,91045.0,0.135,61.11,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233033,GBR,Europe,United Kingdom,2021-04-15,4380976.0,2671.0,2216.429,153393.0,43.0,40.714,64894.757,39.565,32.832,2272.188,0.637,0.603,0.89,329.0,4.873,2198.0,32.559,,,1342.0,19.879,131999594.0,1101823.0,1961.914,16.376,934161.0,13.884,0.0024,421.4,tests performed,41505768.0,32574221.0,8931547.0,,547465.0,437318.0,61.48,48.25,13.23,,6478.0,95836.0,0.142,61.11,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233034,GBR,Europe,United Kingdom,2021-04-16,4383732.0,2756.0,2610.143,153425.0,32.0,39.857,64935.581,40.824,38.664,2272.662,0.474,0.59,0.89,332.0,4.918,2143.0,31.744,,,1296.0,19.197,132748349.0,748755.0,1973.042,11.129,936091.0,13.913,0.0028,358.6,tests performed,42140989.0,32709778.0,9431211.0,,635221.0,448491.0,62.42,48.45,13.97,,6643.0,99933.0,0.148,61.11,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233035,GBR,Europe,United Kingdom,2021-04-17,4385938.0,2206.0,2556.143,153468.0,43.0,39.857,64968.258,32.677,37.864,2273.299,0.637,0.59,0.9,323.0,4.785,2038.0,30.189,,,1269.0,18.798,133263557.0,515208.0,1980.7,7.658,937521.0,13.934,0.0027,366.7,tests performed,42780069.0,32849223.0,9930846.0,,639080.0,456025.0,63.37,48.66,14.71,,6755.0,103981.0,0.154,61.11,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233036,GBR,Europe,United Kingdom,2021-04-18,4387820.0,1882.0,2577.857,153499.0,31.0,38.429,64996.136,27.878,38.185,2273.758,0.459,0.569,0.9,311.0,4.607,1986.0,29.418,,,1205.0,17.849,134976845.0,1713288.0,2006.165,25.465,1004624.0,14.932,0.0026,389.6,tests performed,43084487.0,32932448.0,10152039.0,,304418.0,462529.0,63.82,48.78,15.04,,6851.0,105982.0,0.157,61.11,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,106987.0,13.11,-12.75,1584.78279082935
233037,GBR,Europe,United Kingdom,2021-04-19,4390783.0,2963.0,2491.429,153522.0,23.0,36.286,65040.027,43.89,36.905,2274.099,0.341,0.537,0.91,318.0,4.71,2010.0,29.774,,,1179.0,17.464,136188202.0,1211357.0,2024.169,18.004,1032309.0,15.343,0.0024,414.3,tests performed,43457910.0,33032120.0,10425790.0,,373423.0,478576.0,64.37,48.93,15.44,,7089.0,111663.0,0.165,61.11,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233038,GBR,Europe,United Kingdom,2021-04-20,4393307.0,2524.0,2499.0,153557.0,35.0,34.571,65077.414,37.388,37.017,2274.617,0.518,0.512,0.91,300.0,4.444,1929.0,28.574,,,1131.0,16.753,136996175.0,807973.0,2036.178,12.009,1041267.0,15.476,0.0024,416.6,tests performed,43915559.0,33139742.0,10775817.0,,457649.0,488411.0,65.05,49.09,15.96,,7235.0,116163.0,0.172,61.11,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233039,GBR,Europe,United Kingdom,2021-04-21,4395703.0,2396.0,2485.429,153593.0,36.0,34.714,65112.906,35.492,36.816,2275.151,0.533,0.514,0.91,276.0,4.088,1896.0,28.085,,,1107.0,16.398,138397759.0,1401584.0,2057.01,20.832,1071427.0,15.925,0.0023,431.0,tests performed,44450252.0,33257651.0,11192601.0,,534693.0,498850.0,65.84,49.26,16.58,,7389.0,116173.0,0.172,61.11,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233040,GBR,Europe,United Kingdom,2021-04-22,4398431.0,2728.0,2493.571,153626.0,33.0,33.286,65153.315,40.409,36.937,2275.639,0.489,0.493,0.92,261.0,3.866,1794.0,26.574,,,1068.0,15.82,139627650.0,1229891.0,2075.29,18.28,1089722.0,16.197,0.0023,437.0,tests performed,45012308.0,33388637.0,11623671.0,,562056.0,500934.0,66.68,49.46,17.22,,7420.0,116345.0,0.172,61.11,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233041,GBR,Europe,United Kingdom,2021-04-23,4401109.0,2678.0,2482.429,153655.0,29.0,32.857,65192.984,39.669,36.772,2276.069,0.43,0.487,0.92,243.0,3.6,1752.0,25.952,,,1065.0,15.776,140410156.0,782506.0,2086.92,11.63,1094544.0,16.268,0.0023,440.9,tests performed,45613109.0,33524423.0,12088686.0,,600801.0,496017.0,67.57,49.66,17.91,,7347.0,116378.0,0.172,61.11,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
